name;short_description;nc_variable_name;alias;column_index;line_index;max_line_index;description;type;unit;default_value;min_value;max_value;access_path;successful_readings;is_in_opc_data
testReqVarServerSuppr;testReqVarServerSuppr;;;21;;;testReqVarServerSuppr;TYPE_UWORD;No unit;;;;/Channel/Diagnose/testReqVarServerSuppr[u<Channel numb>];/Channel/Diagnose/testReqVarServerSuppr[u1];False
theErrorObjOK;theErrorObjOK;;;20;;;theErrorObjOK;TYPE_UWORD;No unit;;;;/Channel/Diagnose/theErrorObjOK[u<Channel numb>];/Channel/Diagnose/theErrorObjOK[u1];False
countOfFreeByteBrut;countOfFreeByteBrut;;;17;;;countOfFreeByteBrut;TYPE_DWORD;No unit;;;;/Channel/Diagnose/countOfFreeByteBrut[u<Channel numb>];/Channel/Diagnose/countOfFreeByteBrut[u1];False
aaCpSynFiPos2;Threshold value second synchr. monitoring fine;$AA_CPSYNFIP2[a];;41;Axis index of the following axis;numMachAxes;Second synchronism monitoring of the following axis / spindle: threshold value fine;TYPE_DOUBLE;No unit;;;;/Channel/GenericCoupling/aaCpSynFiPos2[u<Channel numb>, <Line Index>];"/Channel/GenericCoupling/aaCpSynFiPos2[u1, 1]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 2]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 3]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 4]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 5]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 6]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 10]
/Channel/GenericCoupling/aaCpSynFiPos2[u1, 12]";False
fifoFileActNetData;fifoFileActNetData;;;16;;;fifoFileActNetData;TYPE_DWORD;No unit;;;;/Channel/Diagnose/fifoFileActNetData[u<Channel numb>];/Channel/Diagnose/fifoFileActNetData[u1];False
reposCounter;reposCounter;;;15;;;reposCounter;TYPE_UWORD;No unit;;;;/Channel/Diagnose/reposCounter[u<Channel numb>];/Channel/Diagnose/reposCounter[u1];False
resetCounter;resetCounter;;;14;;;resetCounter;TYPE_UWORD;No unit;;;;/Channel/Diagnose/resetCounter[u<Channel numb>];/Channel/Diagnose/resetCounter[u1];False
internalBlockNumber;internalBlockNumber;;;13;;;internalBlockNumber;TYPE_DWORD;No unit;;;;/Channel/Diagnose/internalBlockNumber[u<Channel numb>];/Channel/Diagnose/internalBlockNumber[u1];False
handleDebugFlags;handleDebugFlags;;;12;;;handleDebugFlags;TYPE_UWORD;No unit;;;;/Channel/Diagnose/handleDebugFlags[u<Channel numb>];/Channel/Diagnose/handleDebugFlags[u1];False
ipoBufLevel;Fill level of the IPO buffer (integer value in %);;;7;1;1;Fill level of the IPO buffer (integer value in %);TYPE_UWORD;per cent;;0.0;100;/Channel/ChannelDiagnose/ipoBufLevel[u<Channel numb>, <Line Index>];/Channel/ChannelDiagnose/ipoBufLevel[u1, 1];False
bodySize;bodySize;;;10;;;bodySize;TYPE_UWORD;No unit;;;;/Channel/Diagnose/bodySize[u<Channel numb>];/Channel/Diagnose/bodySize[u1];False
maxAllocBodies;maxAllocBodies;;;9;;;maxAllocBodies;TYPE_UWORD;No unit;;;;/Channel/Diagnose/maxAllocBodies[u<Channel numb>];/Channel/Diagnose/maxAllocBodies[u1];False
numConfigBodies;numConfigBodies;;;8;;;numConfigBodies;TYPE_UWORD;No unit;;;;/Channel/Diagnose/numConfigBodies[u<Channel numb>];/Channel/Diagnose/numConfigBodies[u1];False
availableBodies;availableBodies;;;7;;;availableBodies;TYPE_UWORD;No unit;;;;/Channel/Diagnose/availableBodies[u<Channel numb>];/Channel/Diagnose/availableBodies[u1];False
minCycleTimeBrut;minimum gross cycle time;;;5;See description below;100;"Minimum gross run time in ms.

Line index:
Selects a specific SW task on the NCK:
Line index 1: SERVO
Line index 2: IPO
Line index 3: VL
Line index 4: PLC
Line index 5: SYNACT
Line index 6: COS
Line index 7: DRIVE (low prior.)
Line index 8: EXCOM (domain services)
Line index 9: Reserved
Line index 10: Reserved
Line index 11: INT (compile cycles in the interpreter)
Line index 100: ALL (all tasks, only for write accesses)
Line index 12: EES (EES - async. - subtask)
Line index 13: PREPJOB (non-cyclic task on an auxiliary core)";TYPE_DOUBLE;Time (ms);;;;/Channel/ChannelDiagnose/minCycleTimeBrut[u<Channel numb>, <Line Index>];"/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 1]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 2]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 3]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 4]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 5]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 6]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 7]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 8]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 9]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 10]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 11]
/Channel/ChannelDiagnose/minCycleTimeBrut[u1, 100]";False
minCycleTimeNet;Minimum net cycle time;;;2;See description below;100;"Minimum net run time in ms.

Line index:
Selects a specific SW task on the NCK:
Line index 1: SERVO
Line index 2: IPO
Line index 3: VL
Line index 4: PLC
Line index 5: SYNACT
Line index 6: COS
Line index 7: DRIVE (low prior.)
Line index 8: EXCOM (domain services)
Line index 9: CYCLE (SERVO+IPO times related to an IPO cycle)
Line index 10: NCK (NCK in total related to an IPO cycle)
This value is only available for solution line systems.
This time is restricted by MD $NCK_PCOS_TIME_RATIO
to a portion of the IPO cycle.
Line index 11: INT (compile cycles in the interpreter)
Line index 100: ALL (all task, only for write access)
Line index 12: EES (EES - async. - subtask)
Line index 13: PREPJOB (non-cyclic task on an auxiliary core)";TYPE_DOUBLE;Time (ms);;;;/Channel/ChannelDiagnose/minCycleTimeNet[u<Channel numb>, <Line Index>];"/Channel/ChannelDiagnose/minCycleTimeNet[u1, 1]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 2]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 3]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 4]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 5]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 6]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 7]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 8]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 9]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 10]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 11]
/Channel/ChannelDiagnose/minCycleTimeNet[u1, 100]";False
actCycleTimeNet;Current net cycle time;;;1;See description below;(1000 * numCores) + 13;"Current net run time in ms.

Line index:
Selects a specific SW task on the NCK:
Line index 1: SERVO
Line index 2: IPO
Line index 3: VL
Line index 4: PLC
Line index 5: SYNACT
Line index 6: COS
Line index 7: DRIVE (low prior.)
Line index 8: EXCOM (domain services)
Line index 9: CYCLE (SERVO+IPO times related to an IPO cycle)
Line index 10: NCK (NCK in total related to an IPO cycle)
This value is only available for solution line systems.
This time is restricted by MD $NCK_PCOS_TIME_RATIO
to a portion of the IPO cycle.
Line index 11: INT (compile cycles in the interpreter)
Line index 12: EES (EES - async. - subtask)
Line index 13: PREPJOB (non-cyclic task on an auxiliary core)

An offset to the above line index determines the core on which the task runs: 
0: Any core 
1000: Main core 
2000: Additional core 1 
3000: Additional core 2";TYPE_DOUBLE;Time (ms);;;;/Channel/ChannelDiagnose/actCycleTimeNet[u<Channel numb>, <Line Index>];"/Channel/ChannelDiagnose/actCycleTimeNet[u1, 1]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 2]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 3]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 4]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 5]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 6]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 7]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 8]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 9]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 10]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 11]
/Channel/ChannelDiagnose/actCycleTimeNet[u1, 100]";False
aaCpMAlarm;Behavior of coupling module re handling of alarms;$AA_CPMALARM[a];;42;Axis index of the following axis;numMachAxes;Behavior of coupling module regarding suppression of alarms;TYPE_UWORD;No unit;0;0.0;;/Channel/GenericCoupling/aaCpMAlarm[u<Channel numb>, <Line Index>];"/Channel/GenericCoupling/aaCpMAlarm[u1, 1]
/Channel/GenericCoupling/aaCpMAlarm[u1, 2]
/Channel/GenericCoupling/aaCpMAlarm[u1, 3]
/Channel/GenericCoupling/aaCpMAlarm[u1, 4]
/Channel/GenericCoupling/aaCpMAlarm[u1, 5]
/Channel/GenericCoupling/aaCpMAlarm[u1, 6]
/Channel/GenericCoupling/aaCpMAlarm[u1, 10]
/Channel/GenericCoupling/aaCpMAlarm[u1, 12]";False
aTcDistance;Distance of the MT place of the loaded tool;$AC_TC_DISTANCE;;346;1;1;Distance of the multitool place of the loaded tool to the reference point;TYPE_DOUBLE;No unit;;;;/Channel/State/aTcDistance[u<Channel numb>, <Line Index>];/Channel/State/aTcDistance[u1, 1];False
aTcMttn;Number of the multitool of the tool;$AC_TC_MTTN;;347;1;1;Number of the multitool of the loaded tool;TYPE_UWORD;No unit;;;;/Channel/State/aTcMttn[u<Channel numb>, <Line Index>];/Channel/State/aTcMttn[u1, 1];False
aTcMtptn;Number of the multitool place of the tool;$AC_TC_MTLTN;;348;1;1;Number of the multitool place of the loaded tool;TYPE_UWORD;No unit;;;;/Channel/State/aTcMtptn[u<Channel numb>, <Line Index>];/Channel/State/aTcMtptn[u1, 1];False
acOvr;Path override for synchronous actions;$AC_OVR;;45;1;1;Path override for synchronous actions (Note: for SYNACT only);TYPE_DOUBLE;No unit;;;;/Channel/State/acOvr[u<Channel numb>, <Line Index>];/Channel/State/acOvr[u1, 1];False
acSyncActLoad;Current runtime for synchronized actions;$AC_SYNC_ACT_LOAD;;265;1;1;Current runtime for synchronized actions of the last IPO cycle in the channel;TYPE_DOUBLE;No unit;0;0.0;;/Channel/State/acSyncActLoad[u<Channel numb>, <Line Index>];/Channel/State/acSyncActLoad[u1, 1];False
acSynaMem;Free memory for synchronous actions;$AC_SYNA_MEM;;39;1;1;Free memory for synchronous actions: Shows how many elements of the memory set with $MC_MM_NUM_SYNC_ELEMENTS are still free.;TYPE_UWORD;No unit;;;;/Channel/State/acSynaMem[u<Channel numb>, <Line Index>];/Channel/State/acSynaMem[u1, 1];False
acStat;Channel status according to;"$AC_STAT
$AC_STAT";;110;1;1;"Channel status
(identical to chanStatus but with coding that corresponds to $AC_STAT)

Value Range:
0: reset
1: interrupted
2: active";TYPE_UWORD;No unit;0;;;/Channel/State/acStat[u<Channel numb>, <Line Index>];/Channel/State/acStat[u1, 1];False
acPtpSup;Cart. PTP travel is supported;;;118;1;1;"Cartesian point-to-point travel (PTP) is supported by transformation

Value Range:
0: Cart. PTP travel is not supported
1: Cart. PTP travel is supported";TYPE_UWORD;No unit;0;0.0;1;/Channel/State/acPtpSup[u<Channel numb>, <Line Index>];/Channel/State/acPtpSup[u1, 1];False
acProg;Program status according to;"$AC_PROG
$AC_PROG";;111;1;1;"Program status
(identical to progStatus but with coding that corresponds to $AC_PROG)

Value Range:
0: aborted (reset)
1: halted (stop)
2: running (active)
3: waiting
4: interrupted";TYPE_UWORD;No unit;0;;;/Channel/State/acProg[u<Channel numb>, <Line Index>];/Channel/State/acProg[u1, 1];False
acPlteb;Path to the end of the block in the BCS;$AC_PLTEB;;58;1;1;Path length to the end of the block in the BCS (Note: for SYNACT only);TYPE_DOUBLE;No unit;;;;/Channel/State/acPlteb[u<Channel numb>, <Line Index>];/Channel/State/acPlteb[u1, 1];False
acPltbb;Path from beginning of the block in the BCS;$AC_PLTBB;;57;1;1;Path length from the beginning of the block in the BCS (Note: for SYNACT only);TYPE_DOUBLE;No unit;;;;/Channel/State/acPltbb[u<Channel numb>, <Line Index>];/Channel/State/acPltbb[u1, 1];False
acPlcOvr;PLC override for synchronized actions;$AC_PLC_OVR;;217;1;1;Path override for synchronized actions specified by the PLC;TYPE_DOUBLE;No unit;100;0.0;;/Channel/State/acPlcOvr[u<Channel numb>, <Line Index>];/Channel/State/acPlcOvr[u1, 1];False
acPathn;Normalized path parameter;$AC_PATHN;;54;1;1;Normalized path parameter (Note: for SYNACT only);TYPE_DOUBLE;No unit;;;;/Channel/State/acPathn[u<Channel numb>, <Line Index>];/Channel/State/acPathn[u1, 1];False
acPathJerk;Path jerk for real-time events;$AC_PATHJERK;;270;1;1;Path jerk for real-time events;TYPE_DOUBLE;Linear jerk (mm/s3, 1000 inch / s3 or user defined);0;0.0;;/Channel/State/acPathJerk[u<Channel numb>, <Line Index>];/Channel/State/acPathJerk[u1, 1];False
acPathAcc;Path acceleration for real-time events;$AC_PATHACC;;269;1;1;Path acceleration for real-time events;TYPE_DOUBLE;Linear acceleration (m/s2, 1000 inch/ s2 or user defined);0;0.0;;/Channel/State/acPathAcc[u<Channel numb>, <Line Index>];/Channel/State/acPathAcc[u1, 1];False
acPRTimeB;Machining time of the block;;;344;1;1;In automatic mode: Exact recording of machining time of the block. For simulation: Estimation of machining time of the block in seconds.;TYPE_DOUBLE;Time (s or user defined);;;;/Channel/State/acPRTimeB[u<Channel numb>, <Line Index>];/Channel/State/acPRTimeB[u1, 1];False
acPRTimeM;Program runtime - machining time;;;68;1;1;In automatic mode: Exact recording of machining time. For simulation: Estimation of machining time in seconds.;TYPE_DOUBLE;Time (s or user defined);;;;/Channel/State/acPRTimeM[u<Channel numb>, <Line Index>];/Channel/State/acPRTimeM[u1, 1];False
acPRTimeA;Program runtime - downtime;;;69;1;1;In automatic mode: Exact recording of downtime. For simulation: Estimation of downtime in seconds.;TYPE_DOUBLE;Time (s or user defined);;;;/Channel/State/acPRTimeA[u<Channel numb>, <Line Index>];/Channel/State/acPRTimeA[u1, 1];False
acMthNum;Number of the current master tool holder;$AC_MTHNUM;;261;1;1;"Number of the current master tool holder.
Is only meaningful with active magazine management.

Value Range:
0: No master tool holder available
1..n: Number of the master tool holder";TYPE_UWORD;No unit;0;0.0;;/Channel/State/acMthNum[u<Channel numb>, <Line Index>];/Channel/State/acMthNum[u1, 1];False
acSyncMaxLoad;Longest runtime for synchronized actions;$AC_SYNC_MAX_LOAD;;266;1;1;Longest runtime for synchronized actions of an IPO cycle in the channel;TYPE_DOUBLE;No unit;0;0.0;;/Channel/State/acSyncMaxLoad[u<Channel numb>, <Line Index>];/Channel/State/acSyncMaxLoad[u1, 1];False
acMsNum;Number of the master spindle;$AC_MSNUM;;260;1;1;"Returns the number of the current master spindle.

Value Range:
o = no spindle available
o = 1 ... n = number of the master spindle";TYPE_UWORD;No unit;0;0.0;;/Channel/State/acMsNum[u<Channel numb>, <Line Index>];/Channel/State/acMsNum[u1, 1];False
acMonMin;Actual tool monitoring value to the setpoint;$AC_MONMIN;;263;1;1;Ratio of the actual tool monitoring value to the setpoint;TYPE_DOUBLE;No unit;0;0.0;;/Channel/State/acMonMin[u<Channel numb>, <Line Index>];/Channel/State/acMonMin[u1, 1];False
acMeasWpSetangle;Setpoint workpiece position angle;$AC_MEAS_WP_SETANGLE;;139;1;1;"User-selectable setpoint workpiece position angle

Value Range:
Permissible input range less than +/- 90 degrees";TYPE_DOUBLE;Angular position (degree or user defined);;-90.0;90.0;/Channel/State/acMeasWpSetangle[u<Channel numb>, <Line Index>];/Channel/State/acMeasWpSetangle[u1, 1];False
acMeasWpAngle;Workpiece position angle;$AC_MEAS_WP_ANGLE;;148;1;1;Calculated workpiece position angle;TYPE_DOUBLE;Angular position (degree or user defined);;;;/Channel/State/acMeasWpAngle[u<Channel numb>, <Line Index>];/Channel/State/acMeasWpAngle[u1, 1];False
acMeasValid;Validity bits;$AC_MEAS_VALID;;147;1;1;"Validity bits for measurement input values

Value Range:
Bit 0: $AA_MEAS_POINT1[axis] 
Bit 1: $AA_MEAS_POINT2[axis] 
Bit 2: $AA_MEAS_POINT3[axis] 
Bit 3: $AA_MEAS_POINT4[axis] 
Bit 4: $AA_MEAS_SETPOINT[axis] 
Bit 5: $AC_MEAS_WP_SETANGLE 
Bit 6: $AC_MEAS_CORNER_SETANGLE 
Bit 7: $AC_MEAS_T_NUMBER 
Bit 8: $AC_MEAS_D_NUMBER 
Bit 9: $AC_MEAS_DIR_APPROACH
Bit 10: $AC_MEAS_ACT_PLANE
Bit 11: $AC_MEAS_FRAME_SELECT
Bit 12: $AC_MEAS_TYPE
Bit 13: $AC_MEAS_FINE_TRANS";TYPE_DWORD;No unit;;0.0;;/Channel/State/acMeasValid[u<Channel numb>, <Line Index>];/Channel/State/acMeasValid[u1, 1];False
acMeasUifr;Settable data management frame;$AC_MEAS_UIFR;;202;;;Settable data management frame for setting up the new frame;TYPE_DWORD;No unit;0;0.0;99;/Channel/State/acMeasUifr[u<Channel numb>];/Channel/State/acMeasUifr[u1];False
acMeasType;Measurement type;$AC_MEAS_TYPE;;146;1;1;"Measurement type specification

Value Range:
0: Default
1: x edge
2: y edge 
3: z edge 
4: Corner 1 
5: Corner 2,
6: Corner 3 
7: Corner 4 
8: Hole 
9: Shaft 
10: Tool length 
11: Tool diameter 
12: Groove
13: Web
14: Actual value setting for geo and special axes
15: Actual value setting for special axes only
16: Edge_2P
17: Plane_Angles
18: Plane_Normal
19: Dimension_1
20: Dimension_2
21: Dimension_3";TYPE_DWORD;No unit;0;0.0;21;/Channel/State/acMeasType[u<Channel numb>, <Line Index>];/Channel/State/acMeasType[u1, 1];False
acMeasToolMask;Tool setting;$AC_MEAS_TOOL_MASK;;193;;;"Tool setting for the measurement calculation

Value Range:
Bit 0: Tool radius is not included in the calculation";TYPE_DWORD;No unit;0;0.0;;/Channel/State/acMeasToolMask[u<Channel numb>];/Channel/State/acMeasToolMask[u1];False
acMeasToolLength;Tool length;$AC_MEAS_TOOL_LENGTH;;151;1;1;Calculated tool length;TYPE_DOUBLE;Linear position (mm, inch or user defined);;;;/Channel/State/acMeasToolLength[u<Channel numb>, <Line Index>];/Channel/State/acMeasToolLength[u1, 1];False
acMeasTNumber;Tool number;$AC_MEAS_T_NUMBER;;144;1;1;Selected tool number;TYPE_DWORD;No unit;;0.0;;/Channel/State/acMeasTNumber[u<Channel numb>, <Line Index>];/Channel/State/acMeasTNumber[u1, 1];False
acMeasSetCoord;Coordinate system of the set point;$AC_MEAS_SET_COORD;;198;;;"Coordinate system of the set point

Value Range:
0: Work 1: BCS 2: MCS";TYPE_DWORD;No unit;0;0.0;;/Channel/State/acMeasSetCoord[u<Channel numb>];/Channel/State/acMeasSetCoord[u1];False
acMeasSema;Workpiece measurement semaphore;$AC_MEAS_SEMA;;158;1;1;"Variable for disabling and enabling the measurement interface

Value Range:
0: Not assigned
1: Assigned";TYPE_DWORD;No unit;0;0.0;1;/Channel/State/acMeasSema[u<Channel numb>, <Line Index>];/Channel/State/acMeasSema[u1, 1];False
acMeasScaleunit;Unit of measurement;$AC_MEAS_SCALEUNIT;;178;1;1;"Unit of measurement for input and output values

Value Range:
0: Unit of measurement as configured
1: Unit of measurement in relation to active G code G70/G700/G71/G710";TYPE_DWORD;No unit;;0.0;;/Channel/State/acMeasScaleunit[u<Channel numb>, <Line Index>];/Channel/State/acMeasScaleunit[u1, 1];False
acMeasResults;Measurement results;$AC_MEAS_RESULTS[n];;173;Index;10;Measurement results;TYPE_DOUBLE;No unit;;;;/Channel/State/acMeasResults[u<Channel numb>, <Line Index>];"/Channel/State/acMeasResults[u1, 1]
/Channel/State/acMeasResults[u1, 2]
/Channel/State/acMeasResults[u1, 3]
/Channel/State/acMeasResults[u1, 4]
/Channel/State/acMeasResults[u1, 5]
/Channel/State/acMeasResults[u1, 6]
/Channel/State/acMeasResults[u1, 7]
/Channel/State/acMeasResults[u1, 8]
/Channel/State/acMeasResults[u1, 9]
/Channel/State/acMeasResults[u1, 10]";False
acSyncAverageLoad;Average runtime for synchronized actions;$AC_SYNC_AVERAGE_LOAD;;267;1;1;Average runtime for synchronized actions of an IPO cycle in the channel;TYPE_DOUBLE;No unit;0;0.0;;/Channel/State/acSyncAverageLoad[u<Channel numb>, <Line Index>];/Channel/State/acSyncAverageLoad[u1, 1];False
acTaneb;Tangent angle at the block end point;$AC_TANEB;;264;1;1;Tangent angle at the block end point;TYPE_DOUBLE;No unit;0;0.0;;/Channel/State/acTaneb[u<Channel numb>, <Line Index>];/Channel/State/acTaneb[u1, 1];False
acMeasP4Coord;Coordinate system of the 4th measuring point;$AC_MEAS_P4_COORD;;197;;;"Coordinate system of the 4th measuring point

Value Range:
0: Work 1: BCS 2: MCS";TYPE_DWORD;No unit;0;0.0;;/Channel/State/acMeasP4Coord[u<Channel numb>];/Channel/State/acMeasP4Coord[u1];False
acVactw;Path velocity in the WCS (SYNACT);$AC_VACTW;;47;1;1;Path velocity in the work piece coordinate system (Note: for SYNACT only);TYPE_DOUBLE;No unit;;;;/Channel/State/acVactw[u<Channel numb>, <Line Index>];/Channel/State/acVactw[u1, 1];False
actOriToolLength1;X component of tool in WCS;;;113;1;1;"X component in workpiece coordinate system (WCS) of active tool length,
taking into account the tool orientation, incl. adapter data, mirroring and TCARR 
(orientable toolholder).";TYPE_DOUBLE;No unit;0;;;/Channel/State/actOriToolLength1[u<Channel numb>, <Line Index>];/Channel/State/actOriToolLength1[u1, 1];False
actMasterToolHolderNo;Active no. of the master tool holder;;;126;1;1;"Active number of the master tool holder.
Especially for $MC_RESET_MODE_MASK, Bit0=0, this is the value of
SETMS or SETMTH last programmed in the RESET status of the NCK.
Especially for $MC_RESET_MODE_MASK, Bit0=1, this is the value in the RESET status of the NCK for
$MC_SPIND_DEF_MASTER_SPIND (if $MC_TOOL_MANAGEMENT_TOOLHOLDER=0);
or $MC_TOOL_MANAGEMENT_TOOLHOLDER (if $MC_TOOL_MANAGEMENT_TOOLHOLDER > 0)";TYPE_UWORD;No unit;;1.0;max. Anzahl der Kanalachsen;/Channel/State/actMasterToolHolderNo[u<Channel numb>, <Line Index>];/Channel/State/actMasterToolHolderNo[u1, 1];False
actIpoTypeS;Active interpolation mode;;;74;1;1;"Active mode of interpolation applied during block searches.
This data is very similar to SNCF:ncFktBinS for the 1st G group.
Its value is different only in the case of automatically generated intermediate blocks,
such as when, for example, two straight lines are connected to an arc
by means of command RND.
The value is the index of the active G function (analogous to SNCF:ncFktBinS).";TYPE_UWORD;No unit;;;;/Channel/State/actIpoTypeS[u<Channel numb>, <Line Index>];/Channel/State/actIpoTypeS[u1, 1];False
